Unnamed: 0,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount,Year,Month,Day
39957,ORD1077289,CUST74494,2025-07-18,30,Delhi,Grocery,Bluetooth Speaker,1.0,723.3,21.99,COD,Delivered,3.7,5.0,9.06,not provided,Organic,7070.32,NONE,564.25,2025.0,7.0,18.0
4351,ORD1024699,CUST57527,2024-06-29,36,Lucknow,Grocery,Yoga Mat,1.0,5349.21,5.58,Wallet,Delivered,3.7,2.0,5.93,Mobile,Paid Search,8292.12,SAVE20,5050.72,2024.0,6.0,29.0
75630,ORD1073573,CUST77998,2025-06-21,18,Patna,Home & Kitchen,Yoga Mat,2.0,1628.61,14.26,COD,Delivered,4.0,1.0,32.66,Mobile,Paid Search,8033.87,SAVE20,2792.74,2025.0,6.0,21.0
62928,ORD1046207,CUST81577,2024-12-03,35,Mumbai,Sports,Wireless Headphones,2.0,1648.31,5.24,Credit Card,Delivered,4.8,7.0,1.69,Mobile,Organic,22241.3,not provided,3123.88,2024.0,12.0,3.0
86719,ORD1089387,CUST14365,2025-10-14,31,Kolkata,Fashion,Face Serum,1.0,1773.3,6.37,UPI,Delivered,3.9,5.0,5.35,Mobile,Email,8372.78,not provided,1660.34,2025.0,10.0,14.0
62279,ORD1082783,CUST42184,2025-08-27,35,Hyderabad,Toys,Wireless Headphones,3.0,1028.02,15.86,Net Banking,Processing,3.8,3.0,4.61,Mobile,not provided,3204.85,APP15,2594.93,2025.0,8.0,27.0
78062,ORD1029826,CUST32588,2024-08-05,18,Delhi,Sports,Face Serum,1.0,443.64,18.96,COD,Delivered,3.7,8.0,15.41,Mobile,Organic,11945.59,not provided,359.53,2024.0,8.0,5.0
67764,ORD1007934,CUST63769,2024-02-27,43,Delhi,Beauty,Novel,1.0,817.45,13.77,Credit Card,Delivered,4.2,3.0,18.87,Desktop,Social,2131.85,not provided,704.89,2024.0,2.0,27.0
69501,ORD1002563,CUST72213,2024-01-19,49,Bengaluru,Beauty,Coffee Maker,1.0,952.53,21.28,Net Banking,Shipped,5.0,5.0,8.24,Mobile,Paid Search,2271.74,FESTIVE,749.83,2024.0,1.0,19.0
87154,ORD1045509,CUST10290,2024-11-28,37,Hyderabad,Grocery,Yoga Mat,2.0,752.04,5.31,UPI,Delivered,4.5,2.0,10.4,Tablet,Organic,2236.12,NEWUSER,1424.21,2024.0,11.0,28.0
71731,ORD1044424,CUST70862,2024-11-20,19,Jaipur,Sports,Coffee Maker,1.0,1237.84,21.58,Debit Card,Processing,2.7,4.0,2.95,Desktop,Email,2639.27,SAVE20,970.71,2024.0,11.0,20.0
6329,ORD1038913,CUST98032,2024-10-11,43,Pune,Toys,Running Shoes,2.0,1007.86,8.11,Wallet,Delivered,4.8,1.0,5.73,Mobile,Direct,35406.64,NEWUSER,1852.25,2024.0,10.0,11.0
61037,ORD1044986,CUST10678,2024-11-24,41,Hyderabad,Books,Coffee Maker,2.0,3820.03,15.27,UPI,Delivered,4.4,1.0,14.42,Mobile,Organic,1144.34,NEWUSER,6473.42,2024.0,11.0,24.0
28222,ORD1070371,CUST45644,2025-05-28,26,Delhi,Sports,Yoga Mat,1.0,536.24,6.47,Debit Card,Cancelled,3.8,3.0,7.14,Mobile,Organic,9571.75,APP15,501.55,2025.0,5.0,28.0
8613,ORD1099608,CUST78700,2025-12-28,45,Patna,Electronics,Novel,1.0,300.0,12.9,Net Banking,Shipped,2.9,1.0,19.4,Desktop,Social,17474.07,NONE,261.3,2025.0,12.0,28.0
76858,ORD1037490,CUST70579,2024-09-30,35,Kolkata,Beauty,Yoga Mat,2.0,479.17,18.73,Wallet,Shipped,4.1,4.0,2.94,Mobile,Organic,1566.93,NEWUSER,778.84,2024.0,9.0,30.0
30229,ORD1048982,CUST10779,2024-12-23,31,Chennai,Books,Organic Snacks,2.0,86.38,9.91,COD,Delivered,3.2,3.0,93.27,Mobile,Organic,6711.93,APP15,155.64,2024.0,12.0,23.0
12356,ORD1076106,CUST30180,2025-07-09,39,Jaipur,Fashion,Yoga Mat,1.0,2601.27,5.31,Net Banking,Delivered,3.8,1.0,10.58,Mobile,Organic,8614.59,NONE,2463.14,2025.0,7.0,9.0
38526,ORD1065872,CUST33359,2025-04-25,39,Patna,Fashion,Running Shoes,3.0,1742.79,14.69,Credit Card,Cancelled,3.5,3.0,8.04,Desktop,Email,4318.15,not provided,4460.32,2025.0,4.0,25.0
35415,ORD1036858,CUST16127,2024-09-26,23,Lucknow,Books,Laptop Stand,1.0,1028.19,9.0,COD,Delivered,3.9,3.0,6.95,Mobile,Affiliate,31782.04,NEWUSER,935.65,2024.0,9.0,26.0
17525,ORD1076745,CUST97715,2025-07-14,27,Indore,Sports,Yoga Mat,1.0,320.86,12.08,COD,Delivered,5.0,1.0,3.18,Mobile,Affiliate,2403.5,not provided,282.1,2025.0,7.0,14.0
36533,ORD1031877,CUST82933,2024-08-20,37,Kolkata,Home & Kitchen,Yoga Mat,3.0,609.8,16.9,Credit Card,Delivered,5.0,6.0,1.58,Mobile,Organic,5591.32,NEWUSER,1520.23,2024.0,8.0,20.0
46384,ORD1087354,CUST95612,2025-09-29,23,Delhi,Beauty,Laptop Stand,3.0,813.24,16.43,Credit Card,Cancelled,5.0,4.0,23.32,Mobile,Paid Search,4228.26,not provided,2038.87,2025.0,9.0,29.0
72585,ORD1024085,CUST61671,2024-06-24,22,Mumbai,Books,Running Shoes,2.0,683.19,10.38,Debit Card,Delivered,3.4,1.0,11.56,Desktop,Direct,,FESTIVE,1224.55,2024.0,6.0,24.0
81083,ORD1025512,CUST68631,2024-07-05,43,Mumbai,Beauty,Face Serum,1.0,4865.94,16.68,Credit Card,Delivered,3.6,3.0,7.03,Desktop,Direct,6622.81,FESTIVE,4054.3,2024.0,7.0,5.0
36330,ORD1081321,CUST80516,2025-08-16,18,Chennai,Toys,Novel,2.0,620.37,15.12,UPI,Delivered,5.0,3.0,27.16,Desktop,Email,4197.93,NONE,1053.14,2025.0,8.0,16.0
80424,ORD1019091,CUST87307,2024-05-19,24,Indore,Grocery,Coffee Maker,4.0,89.97,2.58,Credit Card,Delivered,4.0,2.0,18.62,Mobile,Affiliate,5045.7,FESTIVE,350.6,2024.0,5.0,19.0
3589,ORD1074483,CUST45900,2025-06-27,25,Hyderabad,Home & Kitchen,Laptop Stand,1.0,647.55,6.12,Debit Card,Processing,3.9,2.0,1.43,Mobile,Organic,6428.87,not provided,607.92,2025.0,6.0,27.0
17317,ORD1062792,CUST38495,2025-04-03,33,Indore,Sports,Wireless Headphones,1.0,466.48,11.06,Debit Card,Delivered,4.9,1.0,31.77,Mobile,Organic,13073.97,APP15,414.89,2025.0,4.0,3.0
25423,ORD1076178,CUST19488,2025-07-10,38,Hyderabad,Beauty,Running Shoes,1.0,481.32,1.23,Credit Card,Delivered,2.4,4.0,8.23,Desktop,Paid Search,10624.66,APP15,475.4,2025.0,7.0,10.0
31922,ORD1074195,CUST84245,2025-06-25,37,Indore,Toys,Yoga Mat,3.0,310.6,28.54,Wallet,Delivered,4.3,2.0,10.76,Mobile,Email,12036.63,APP15,665.86,2025.0,6.0,25.0
77309,ORD1082638,CUST99680,2025-08-26,21,Patna,Grocery,Running Shoes,1.0,684.04,3.32,Net Banking,Processing,4.7,6.0,8.57,Mobile,Affiliate,12666.74,NEWUSER,661.33,2025.0,8.0,26.0
14453,ORD1098106,CUST90447,2025-12-17,20,Lucknow,Beauty,Wireless Headphones,1.0,952.63,5.67,Credit Card,Delivered,4.1,2.0,7.47,Mobile,Affiliate,209.73,NONE,898.62,2025.0,12.0,17.0
12866,ORD1020385,CUST44385,2024-05-28,53,Indore,Grocery,Laptop Stand,1.0,902.0,4.11,Credit Card,Shipped,3.9,3.0,36.64,Tablet,Email,185.49,NONE,864.93,2024.0,5.0,28.0
16167,ORD1051572,CUST79626,2025-01-11,49,Patna,Sports,Yoga Mat,1.0,335.45,11.22,Credit Card,Delivered,4.7,2.0,8.57,Mobile,Direct,14128.05,SAVE20,297.81,2025.0,1.0,11.0
49663,ORD1035039,CUST94340,2024-09-12,38,Indore,Sports,Smart Watch,3.0,422.95,18.81,Net Banking,Delivered,4.6,1.0,18.83,Tablet,Social,9438.91,APP15,1030.18,2024.0,9.0,12.0
33842,ORD1097880,CUST41208,2025-12-15,35,Hyderabad,Books,Running Shoes,5.0,591.6,6.34,Credit Card,Delivered,4.0,2.0,6.06,Mobile,Organic,4988.19,FESTIVE,,2025.0,12.0,15.0
9499,ORD1041165,CUST14889,2024-10-27,40,Chennai,Sports,Smart Watch,3.0,997.04,11.85,Wallet,Shipped,2.9,2.0,5.12,Desktop,Social,2288.47,NEWUSER,2636.67,2024.0,10.0,27.0
22101,ORD1045415,CUST68106,2024-11-27,18,Mumbai,Books,Organic Snacks,1.0,4321.88,10.1,UPI,Delivered,3.1,5.0,10.76,Desktop,Email,2341.74,not provided,3885.37,2024.0,11.0,27.0
18725,ORD1040760,CUST69396,2024-10-24,29,Lucknow,Fashion,Bluetooth Speaker,1.0,2779.48,15.35,Credit Card,Delivered,4.7,4.0,2.48,Mobile,Direct,20066.52,NEWUSER,2352.83,2024.0,10.0,24.0
82971,ORD1059170,CUST48937,2025-03-07,42,Lucknow,Toys,Yoga Mat,1.0,1589.73,24.52,Credit Card,Returned,3.7,6.0,49.72,Mobile,Organic,1441.02,APP15,1199.93,2025.0,3.0,7.0
57660,ORD1061845,CUST88723,2025-03-27,48,Kolkata,Beauty,Novel,2.0,5666.74,3.03,UPI,Delivered,5.0,10.0,5.7,Mobile,Paid Search,3844.76,not provided,10990.08,2025.0,3.0,27.0
17302,ORD1048440,CUST99453,2024-12-19,55,Kolkata,Grocery,Smart Watch,1.0,4309.94,21.16,Credit Card,Delivered,4.7,3.0,11.78,Mobile,Direct,2076.85,SAVE20,3397.96,2024.0,12.0,19.0
69732,ORD1090713,CUST21448,2025-10-24,38,Pune,Books,Laptop Stand,1.0,603.87,9.9,COD,Delivered,3.7,9.0,4.91,Mobile,Organic,7979.3,APP15,544.09,2025.0,10.0,24.0
83802,ORD1038228,CUST46766,2024-10-06,24,Mumbai,Books,Yoga Mat,4.0,1231.55,27.33,UPI,Delivered,3.8,2.0,11.15,Desktop,Direct,3983.4,SAVE20,3579.87,2024.0,10.0,6.0
66491,ORD1084097,CUST17448,2025-09-05,29,Kolkata,Fashion,Yoga Mat,99.0,3207.09,18.61,Wallet,Delivered,3.0,2.0,31.17,Mobile,Organic,6804.74,NONE,2610.25,2025.0,9.0,5.0
69858,ORD1081425,CUST85702,2025-08-17,18,Indore,Books,Coffee Maker,1.0,1118.46,11.92,Debit Card,Shipped,3.1,1.0,8.08,Mobile,Paid Search,7017.02,SAVE20,985.14,2025.0,8.0,17.0
58744,ORD1050420,CUST46673,2025-01-03,21,Ahmedabad,Beauty,Yoga Mat,1.0,2634.71,10.48,COD,Delivered,3.9,5.0,12.71,Mobile,Paid Search,1917.53,not provided,2358.59,2025.0,1.0,3.0
25497,ORD1077819,CUST74250,2025-07-22,29,Lucknow,Sports,Bluetooth Speaker,1.0,1163.13,13.77,UPI,Delivered,4.1,5.0,6.5,Mobile,Paid Search,8892.9,NEWUSER,1002.97,2025.0,7.0,22.0
74113,ORD1017720,CUST46443,2024-05-09,21,Jaipur,Fashion,Face Serum,4.0,2141.95,3.16,UPI,Delivered,5.0,3.0,6.78,Mobile,Organic,9883.59,NEWUSER,8297.06,2024.0,5.0,9.0
54687,ORD1069876,CUST19695,2025-05-25,40,Pune,Electronics,Running Shoes,3.0,468.62,21.33,COD,Delivered,3.1,7.0,7.01,Mobile,Direct,1163328.03,APP15,1105.99,2025.0,5.0,25.0
75896,ORD1019292,CUST18024,2024-05-20,18,Patna,Toys,Smart Watch,5.0,469.59,18.59,Wallet,Delivered,4.1,5.0,17.66,Mobile,Affiliate,533.31,FESTIVE,1911.47,2024.0,5.0,20.0
45768,ORD1011279,CUST94054,2024-03-23,45,Pune,Grocery,Organic Snacks,1.0,774.2,6.34,Net Banking,Delivered,4.8,3.0,2.2,Mobile,Direct,19897.94,APP15,725.12,2024.0,3.0,23.0
50568,ORD1013510,CUST51621,2024-04-08,26,Hyderabad,Home & Kitchen,Running Shoes,1.0,1013.79,9.94,Net Banking,Cancelled,5.0,5.0,8.97,Desktop,Email,15609.51,NONE,913.02,2024.0,4.0,8.0
73542,ORD1018502,CUST57259,2024-05-15,24,Patna,Books,Running Shoes,1.0,360.0,12.26,Credit Card,Shipped,3.7,2.0,4.52,Mobile,Organic,572.01,NEWUSER,315.86,2024.0,5.0,15.0
37099,ORD1098733,CUST53873,2025-12-21,33,Hyderabad,Fashion,Novel,2.0,634.2,21.34,COD,Returned,2.7,3.0,18.93,Mobile,Organic,2053.25,SAVE20,997.72,2025.0,12.0,21.0
38095,ORD1076688,CUST53525,2025-07-13,20,Patna,Home & Kitchen,Bluetooth Speaker,1.0,388.2,6.69,COD,Delivered,4.4,1.0,7.34,Mobile,Social,,FESTIVE,362.23,2025.0,7.0,13.0
40431,ORD1077929,CUST49330,2025-07-22,20,Hyderabad,Electronics,Wireless Headphones,1.0,605.21,10.15,Debit Card,Delivered,4.2,1.0,1.92,Mobile,Paid Search,,not provided,543.78,2025.0,7.0,22.0
51524,ORD1010749,CUST98329,2024-03-19,38,Patna,Beauty,Smart Watch,1.0,300.26,16.53,Net Banking,Processing,4.1,2.0,19.16,Mobile,Social,6140.4,APP15,250.63,2024.0,3.0,19.0
55659,ORD1012904,CUST36213,2024-04-04,48,Ahmedabad,Fashion,Organic Snacks,4.0,1819.91,27.59,Debit Card,Delivered,3.7,2.0,10.33,Mobile,Paid Search,19522.99,not provided,5271.19,2024.0,4.0,4.0
48433,ORD1017639,CUST74278,2024-05-08,45,Lucknow,Home & Kitchen,Wireless Headphones,1.0,3924.38,9.89,UPI,Delivered,3.7,4.0,13.99,Desktop,Organic,2747.35,FESTIVE,3536.26,2024.0,5.0,8.0
445,ORD1046687,CUST58427,2024-12-06,25,Mumbai,Electronics,Wireless Headphones,2.0,277.92,13.11,Debit Card,Delivered,4.4,1.0,,Tablet,Affiliate,2433.44,APP15,482.97,2024.0,12.0,6.0
76308,ORD1094206,CUST30203,2025-11-18,19,Indore,Books,Organic Snacks,1.0,549.43,7.05,UPI,Cancelled,5.0,7.0,7.07,Desktop,Paid Search,10179.32,NEWUSER,510.7,2025.0,11.0,18.0
31586,ORD1099955,CUST73227,2025-12-30,55,Jaipur,Home & Kitchen,Laptop Stand,2.0,3128.76,2.92,Credit Card,Delivered,3.6,3.0,16.41,Desktop,Organic,7877.25,SAVE20,6074.8,2025.0,12.0,30.0
37721,ORD1062544,CUST92435,2025-04-01,27,Chennai,Home & Kitchen,Organic Snacks,4.0,318.19,11.79,Wallet,Delivered,3.5,2.0,24.05,Mobile,Social,3942.93,SAVE20,1122.7,2025.0,4.0,1.0
12310,ORD1092320,CUST32450,2025-11-04,47,Ahmedabad,Fashion,Laptop Stand,2.0,196.27,13.73,Wallet,Delivered,4.9,5.0,10.22,Mobile,Direct,1692.47,not provided,338.64,2025.0,11.0,4.0
43786,ORD1085013,CUST29129,2025-09-12,33,Kolkata,Sports,Laptop Stand,1.0,778.23,20.92,UPI,Shipped,4.5,5.0,16.13,Mobile,Social,3297.95,FESTIVE,615.42,2025.0,9.0,12.0
69847,ORD1038787,CUST11734,2024-10-10,31,Indore,Beauty,Coffee Maker,1.0,1280.34,29.03,Wallet,Delivered,4.5,2.0,21.32,Mobile,Direct,5940.06,APP15,908.66,2024.0,10.0,10.0
82031,ORD1003772,CUST32205,2024-01-28,36,Ahmedabad,Books,Running Shoes,3.0,770.02,26.0,Credit Card,Shipped,3.6,6.0,8.32,Desktop,Social,4612.69,APP15,1709.44,2024.0,1.0,28.0
56923,ORD1099533,CUST27115,2025-12-27,32,Patna,Home & Kitchen,Running Shoes,1.0,131.37,2.95,Wallet,Shipped,4.1,4.0,14.53,Mobile,Organic,12952.53,FESTIVE,127.49,2025.0,12.0,27.0
74881,ORD1047960,CUST23982,2024-12-16,30,Lucknow,Fashion,Novel,1.0,2744.8,2.66,UPI,Delivered,3.9,7.0,6.85,Mobile,Direct,12774.97,not provided,2671.79,2024.0,12.0,16.0
69207,ORD1021643,CUST94726,2024-06-06,32,Delhi,Sports,Running Shoes,1.0,452.54,17.24,Credit Card,Cancelled,3.7,1.0,7.35,Mobile,Direct,5132.81,not provided,374.52,2024.0,6.0,6.0
84549,ORD1090168,CUST25748,2025-10-20,34,Lucknow,Home & Kitchen,Coffee Maker,2.0,786.08,6.88,Debit Card,Delivered,4.6,7.0,7.77,Mobile,Direct,3538.94,FESTIVE,1464.0,2025.0,10.0,20.0
19208,ORD1056905,CUST63250,2025-02-19,51,Pune,Electronics,Yoga Mat,4.0,3048.16,7.33,COD,Delivered,3.6,7.0,7.81,Desktop,Organic,51755.79,FESTIVE,11298.92,2025.0,2.0,19.0
87067,ORD1002141,CUST24208,2024-01-16,29,Patna,Grocery,Bluetooth Speaker,1.0,1913.11,5.84,UPI,Delivered,3.2,2.0,4.13,Tablet,Organic,9713.48,not provided,1801.38,2024.0,1.0,16.0
2134,ORD1096369,CUST90147,2025-12-04,36,Delhi,Fashion,Coffee Maker,3.0,344.56,8.24,Net Banking,Delivered,3.9,1.0,43.23,Desktop,Organic,3476.03,NEWUSER,948.5,2025.0,12.0,4.0
47913,ORD1012519,CUST90821,2024-04-01,39,Pune,Sports,Running Shoes,1.0,528.6,14.66,Wallet,Delivered,3.9,1.0,9.01,Mobile,Direct,9932.56,FESTIVE,451.11,2024.0,4.0,1.0
23955,ORD1092091,CUST48904,2025-11-03,22,Indore,Home & Kitchen,Organic Snacks,2.0,1268.42,10.36,UPI,Shipped,3.0,5.0,24.68,Mobile,Social,6835.12,FESTIVE,2274.02,2025.0,11.0,3.0
71846,ORD1007070,CUST59460,2024-02-21,34,Jaipur,Beauty,Smart Watch,2.0,1356.4,8.51,Debit Card,Processing,4.5,3.0,12.92,Mobile,Paid Search,15700.16,not provided,2481.94,2024.0,2.0,21.0
65563,ORD1078830,CUST58575,2025-07-29,25,Indore,Beauty,Face Serum,3.0,1425.51,6.33,Net Banking,Delivered,4.4,2.0,32.78,Desktop,Paid Search,8249.72,APP15,4005.83,2025.0,7.0,29.0
33420,ORD1094527,CUST26974,2025-11-21,30,Delhi,Beauty,Smart Watch,1.0,4812.36,34.2,Credit Card,Returned,3.9,6.0,2.92,Mobile,Organic,12302.42,not provided,3166.53,2025.0,11.0,21.0
38224,ORD1073218,CUST91752,2025-06-18,44,Mumbai,Fashion,Coffee Maker,1.0,808.96,6.89,Debit Card,Delivered,3.9,1.0,2.21,Mobile,Organic,1968.66,NEWUSER,753.22,2025.0,6.0,18.0
65212,ORD1023163,CUST70802,2024-06-18,37,Delhi,Beauty,Organic Snacks,2.0,1774.9,18.74,Wallet,Processing,5.0,1.0,12.68,Mobile,Paid Search,44068.0,not provided,2884.57,2024.0,6.0,18.0
70103,ORD1088580,CUST23205,2025-10-08,32,Lucknow,Beauty,Organic Snacks,1.0,1590.66,8.07,UPI,Delivered,2.7,1.0,68.69,Mobile,Direct,5092.51,NEWUSER,1462.29,2025.0,10.0,8.0
29533,ORD1026732,CUST35524,2024-07-14,23,Chennai,Fashion,Smart Watch,2.0,1169.94,18.96,Debit Card,Delivered,3.9,7.0,13.73,Mobile,Paid Search,990.2,SAVE20,1896.24,2024.0,7.0,14.0
25621,ORD1024739,CUST24455,2024-06-29,29,Mumbai,Grocery,Bluetooth Speaker,1.0,1384.76,3.9,UPI,Delivered,3.4,1.0,26.96,Mobile,Paid Search,2586.73,FESTIVE,1330.75,2024.0,6.0,29.0
82049,ORD1036280,CUST15381,2024-09-21,30,Patna,Sports,Face Serum,1.0,87.81,6.2,Credit Card,Returned,5.0,1.0,16.19,Mobile,Direct,24641.54,APP15,82.37,2024.0,9.0,21.0
25768,ORD1069751,CUST61813,2024-12-08,24,Pune,Beauty,Laptop Stand,3.0,330.44,9.24,Wallet,Delivered,4.1,3.0,6.12,Mobile,Paid Search,13713.97,NONE,899.72,2024.0,12.0,8.0
52383,ORD1035945,CUST27598,2024-09-19,26,Mumbai,Grocery,Yoga Mat,2.0,2033.97,7.36,Debit Card,Delivered,3.7,7.0,7.82,Mobile,Email,9703.56,SAVE20,3768.54,2024.0,9.0,19.0
50813,ORD1095804,CUST69906,2025-11-30,36,Lucknow,Grocery,Yoga Mat,1.0,493.3,18.72,Debit Card,Returned,4.1,11.0,23.42,Mobile,Organic,3253.09,SAVE20,400.95,2025.0,11.0,30.0
74392,ORD1040002,CUST49331,2024-10-19,35,Ahmedabad,Fashion,Laptop Stand,1.0,1520.75,34.06,Credit Card,Delivered,3.0,6.0,6.39,Mobile,Direct,11576.67,NEWUSER,1002.78,2024.0,10.0,19.0
40170,ORD1054445,CUST30264,2025-02-01,22,Delhi,Grocery,Laptop Stand,1.0,346.94,9.13,Debit Card,Delivered,4.9,3.0,23.28,Mobile,Organic,6590.72,SAVE20,315.26,2025.0,2.0,1.0
44952,ORD1007311,CUST42639,2024-02-23,48,Indore,Books,Face Serum,2.0,1097.68,11.36,Wallet,Delivered,4.2,5.0,7.47,Mobile,Social,973.69,not provided,1945.97,2024.0,2.0,23.0
60599,ORD1003856,CUST99595,2024-01-29,21,Jaipur,Toys,Bluetooth Speaker,1.0,473.64,21.92,COD,Delivered,4.8,3.0,15.81,Mobile,Direct,,SAVE20,369.82,2024.0,1.0,29.0
41519,ORD1043140,CUST59857,2025-12-15,35,Chennai,Home & Kitchen,Smart Watch,1.0,111.48,2.76,Wallet,Delivered,4.0,1.0,13.24,Mobile,Direct,5831.63,NEWUSER,108.4,2025.0,12.0,15.0
56629,ORD1024267,CUST90739,2024-06-26,34,Indore,Home & Kitchen,Coffee Maker,1.0,92.69,16.5,COD,Returned,3.4,5.0,0.0,Mobile,Social,4263.56,not provided,77.4,2024.0,6.0,26.0
76159,ORD1057244,CUST43758,2025-02-21,46,Lucknow,Beauty,Organic Snacks,1.0,194.0,7.67,Wallet,Delivered,5.0,12.0,55.22,Tablet,Direct,5217.19,not provided,179.12,2025.0,2.0,21.0
20517,ORD1070930,CUST95569,2025-06-01,29,Chennai,Beauty,Wireless Headphones,1.0,297.9,4.64,Net Banking,Delivered,3.7,3.0,2.28,Mobile,Organic,3767.03,NEWUSER,284.08,2025.0,6.0,1.0
52935,ORD1046113,CUST40088,2024-12-02,25,Kolkata,Home & Kitchen,Coffee Maker,1.0,369.26,22.0,COD,Delivered,3.6,3.0,3.67,Desktop,Organic,13121.37,NONE,288.02,2024.0,12.0,2.0
75014,ORD1037727,CUST39506,2024-10-02,34,Patna,Electronics,Running Shoes,1.0,696.89,10.68,COD,Returned,4.2,2.0,11.03,Mobile,Organic,6746.11,FESTIVE,622.46,2024.0,10.0,2.0
63768,ORD1039433,CUST63038,2024-10-14,35,Patna,Electronics,Yoga Mat,1.0,111.4,7.84,Net Banking,Delivered,5.0,7.0,6.75,Mobile,Direct,30620.68,APP15,102.67,2024.0,10.0,14.0
8569,ORD1050126,CUST78551,2024-12-31,49,Bengaluru,Electronics,Wireless Headphones,2.0,273.89,6.71,Net Banking,Processing,4.8,2.0,2.92,Mobile,Organic,20409.65,APP15,511.02,2024.0,12.0,31.0
11736,ORD1026327,CUST51438,2024-07-11,41,Bengaluru,Books,Wireless Headphones,1.0,1446.6,12.57,Wallet,Delivered,3.7,1.0,12.58,Mobile,Organic,7405.31,NONE,1264.76,2024.0,7.0,11.0
50906,ORD1002668,CUST98580,2024-01-20,32,Indore,Beauty,Wireless Headphones,1.0,1535.65,5.15,Credit Card,Delivered,3.6,4.0,33.86,Mobile,Direct,909.74,NONE,1456.56,2024.0,1.0,20.0
25911,ORD1096249,CUST19583,2025-12-03,42,Kolkata,Toys,Face Serum,1.0,3287.13,2.62,COD,Delivered,4.7,14.0,8.13,Mobile,Direct,51251.1,SAVE20,3201.01,2025.0,12.0,3.0
21644,ORD1057043,CUST82650,2025-02-20,43,Patna,Electronics,Running Shoes,5.0,264.41,16.46,Wallet,Delivered,5.0,4.0,18.18,Mobile,Paid Search,855.36,FESTIVE,1104.44,2025.0,2.0,20.0
84956,ORD1070945,CUST34899,2025-06-01,44,Bengaluru,Toys,Novel,2.0,320.77,18.19,Wallet,Delivered,5.0,4.0,8.08,Desktop,Organic,6671.51,FESTIVE,524.84,2025.0,6.0,1.0
86226,ORD1099504,CUST63505,2025-12-27,40,Delhi,Sports,Coffee Maker,3.0,359.43,16.67,UPI,Shipped,4.7,5.0,16.09,Desktop,Direct,16912.52,NONE,898.54,2025.0,12.0,27.0
78792,ORD1066695,CUST67035,2025-05-01,46,Pune,Books,Bluetooth Speaker,1.0,1539.47,13.84,Credit Card,Delivered,3.0,1.0,3.23,Mobile,Paid Search,6272.76,NONE,1326.41,2025.0,5.0,1.0
4244,ORD1070404,CUST17865,2025-05-28,25,Delhi,Home & Kitchen,Novel,1.0,991.31,1.34,UPI,Delivered,4.2,1.0,10.46,Mobile,Social,479.38,APP15,978.03,2025.0,5.0,28.0
43658,ORD1009954,CUST59533,2024-03-13,18,Kolkata,Beauty,Novel,1.0,490.76,15.41,Credit Card,Delivered,4.3,4.0,3.46,Mobile,Affiliate,1698.58,SAVE20,415.13,2024.0,3.0,13.0
30995,ORD1055803,CUST61607,2025-02-11,39,Hyderabad,Sports,Running Shoes,1.0,913.13,4.2,COD,Delivered,4.7,5.0,6.14,Desktop,Social,5154.64,APP15,874.78,2025.0,2.0,11.0
17467,ORD1046816,CUST31611,2024-12-07,39,Delhi,Beauty,Wireless Headphones,2.0,1226.1,13.32,UPI,Delivered,4.8,3.0,6.25,Desktop,Direct,78720.36,NONE,2125.57,2024.0,12.0,7.0
33913,ORD1072331,CUST11272,2025-06-12,26,Bengaluru,Home & Kitchen,Yoga Mat,4.0,3817.12,16.93,Credit Card,Returned,5.0,5.0,9.92,Mobile,Direct,,APP15,12683.53,2025.0,6.0,12.0
59752,ORD1054992,CUST26323,2025-02-05,28,Jaipur,Books,Smart Watch,1.0,534.83,5.61,Net Banking,Delivered,3.9,3.0,75.43,Mobile,Email,5217.58,SAVE20,504.83,2025.0,2.0,5.0
62170,ORD1069862,CUST95700,2025-05-24,42,Pune,Electronics,Novel,1.0,3435.63,14.85,Net Banking,Delivered,5.0,4.0,16.0,Mobile,Organic,3578.59,NEWUSER,2925.44,2025.0,5.0,24.0
31164,ORD1068735,CUST69972,2025-05-16,26,Mumbai,Beauty,Novel,2.0,1527.93,8.09,Debit Card,Delivered,3.2,3.0,22.2,Mobile,Affiliate,15792.56,NONE,2808.64,2025.0,5.0,16.0
63837,ORD1074826,CUST16474,2025-06-30,30,,Beauty,Running Shoes,3.0,642.51,8.22,Debit Card,Delivered,3.1,3.0,6.31,Desktop,Paid Search,3323.11,APP15,1769.09,2025.0,6.0,30.0
82109,ORD1039606,CUST64186,2024-10-16,37,Mumbai,Grocery,Smart Watch,3.0,318.75,10.02,Debit Card,Returned,4.2,1.0,49.19,Mobile,Paid Search,16712.18,NEWUSER,860.43,2024.0,10.0,16.0
33367,ORD1094327,CUST18414,2025-11-19,18,Ahmedabad,Books,Running Shoes,2.0,4237.99,5.8,UPI,Delivered,3.3,3.0,12.45,Mobile,Organic,8493.62,APP15,7984.37,2025.0,11.0,19.0
7602,ORD1040040,CUST54801,2024-10-19,38,Mumbai,Home & Kitchen,Smart Watch,2.0,82.4,28.11,Debit Card,Delivered,4.2,2.0,15.55,Mobile,Paid Search,28261.34,NONE,118.47,2024.0,10.0,19.0
