order_id,customer_id,order_date,customer_age,city,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,rating,shipping_days,delivery_distance_km,device,marketing_channel,customer_spend_90d,coupon_code,total_amount
ORD1058024,CUST19734,2025-02-27,48.0,Hyderabad,Grocery,Novel,2,2262.93,6.52,Wallet,Delivered,4.5,5.0,14.42,Mobile,Paid Search,₹8248.82,FESTIVE,4230.77
ORD1071433,CUST23837,2025-06-05,25.0,Patna,Electronics,Coffee Maker,2,2654.92,1.61,Net Banking,Delivered,3.5,4.0,7.65,Mobile,Social,16510.18,APP15,5224.35
ORD1005198,CUST83237,2024-02-07,26.0,Hyderabad,ELECTRONICS,Smart Watch,2,9856.12,10.81,Credit Card,Delivered,5.0,3.0,74.06,Mobile,Affiliate,6531.1,NEWUSER,17581.35
ORD1072600,CUST84236,2025-06-13,42.0,Patna,Sports,Yoga Mat,1,246.86,24.22,Credit Card,Delivered,4.6,3.0,11.81,Mobile,Affiliate,14763.78,APP15,187.07
ORD1087752,CUST44586,2025-10-02,30.0,Delhi,Books,,3,96.1,5.24,UPI,Delivered,4.7,1.0,16.41,Desktop,Organic,2524.19,NEWUSER,273.19
ORD1050229,CUST53395,2025-01-01,18.0,Patna,Beauty,Laptop Stand,2,1519.39,11.18,COD,Processing,3.8,,8.11,Tablet,Organic,5469.41,FESTIVE,2699.04
ORD1062840,CUST97588,2025-04-03,48.0,Lucknow,Electronics,Laptop Stand,1,225.63,17.67,UPI,Delivered,4.9,5.0,4.73,Mobile,Social,14458.66,,185.76
ORD1090919,CUST20750,2025-10-25,37.0,Kolkata,Books,Bluetooth Speaker,3,551.16,23.26,UPI,Returned,4.8,1.0,9.04,Mobile,Organic,5030.31,APP15,1268.88
ORD1031168,CUST66641,2024-08-15,35.0,Jaipur,Electronics,Novel,1,1671.79,2.27,COD,Delivered,4.4,5.0,7.95,Desktop,Organic,3954.93,NONE,1633.84
ORD1057308,CUST15379,2025-02-22,33.0,Kolkata,Books,Yoga Mat,1,1226.94,8.5,Net Banking,Delivered,5.0,4.0,45.79,Mobile,Social, 706.94 ,NEWUSER,1122.65
ORD1055215,CUST31474,2025-02-07,21.0,Pune,Toys,Coffee Maker,1,951.56,15.98,Debit Card,Delivered,2.8,2.0,16.14,Mobile,Organic,9161.48,SAVE20,799.5
ORD1056159,CUST15645,2025-02-13,27.0,Pune,Toys,Laptop Stand,1,232.52,14.23,UPI,Delivered,4.3,8.0,24.97,Tablet,Paid Search,37498.98,NULL,199.43
ORD1046252,CUST73700,2024-12-03,31.0,Hyderabad,Fashion,Bluetooth Speaker,1,980.79,13.14,Credit Card,Returned,4.4,1.0,8.93,Mobile,Direct,57390.17,NEWUSER,851.91
ORD1040670,CUST53368,2024-10-23,45.0,Lucknow,Fashion,Coffee Maker,2,1565.96,32.67,UPI,Delivered,5.0,5.0,5.94,Mobile,Organic,986.16,FESTIVE,2108.72
ORD1021073,CUST62425,2024-06-02,22.0,Patna,Beauty,Smart Watch,4,111.28,2.21,Debit Card,Delivered,3.6,3.0,1.46,Mobile,Email,1918.22,,435.28
ORD1092666,CUST45152,2025-11-07,18.0,Delhi,Books,Coffee Maker,1,161.99,10.92,Net Banking,Delivered,3.0,5.0,14.1,Mobile,Direct,1643.21,FESTIVE,144.3
ORD1032310,CUST77799,2024-08-23,24.0,Pune,Grocery,Yoga Mat,4,2680.04,12.19,UPI,Processing,5.0,8.0,17.4,Mobile,Organic,3201.24,SAVE20,9413.37
ORD1043960,CUST32952,2024-11-16,18.0,Ahmedabad,Toys,Face Serum,1,1041.37,9.29,Wallet,Returned,3.3,4.0,17.21,Mobile,Direct,4162.18,WELCOME10,944.63
ORD1024855,CUST16109,2024-06-30,40.0,Delhi,Books,Bluetooth Speaker,1,387.61,8.16,Wallet,Delivered,4.4,8.0,9.38,Mobile,Paid Search,14170.65,NEWUSER,355.98
ORD1096176,CUST54433,2025-12-03,18.0,Delhi,Grocery,Laptop Stand,1,2711.73,,Debit Card,Returned,4.0,1.0,16.71,Mobile,Direct,5731.87,WELCOME10,1916.38
ORD1088925,CUST22477,2025-10-11,35.0,Ahmedabad,Books,Organic Snacks,1,621.82,4.38,UPI,Cancelled,2.9,5.0, 7.64 ,Mobile,Affiliate,2691.65,NONE,594.58
ORD1050614,CUST65392,2025-01-04,27.0,Ahmedabad,Sports,Yoga Mat,1,1425.71,12.49,Net Banking,Delivered,3.8,,5.85,Tablet,Organic,7983.01,APP15,
ORD1024991,CUST92295,2024-07-01,35.0,Chennai,Sports,Novel,1,795.72,6.07,Net Banking,Cancelled,3.7,4.0,10.69,Mobile,Organic,1681.08,WELCOME10,747.42
ORD1030758,CUST30222,2024-08-12,20.0,Kolkata,Sports,Coffee Maker,2,247.07,14.71,COD,Delivered,4.7,4.0,5.6,Tablet,Affiliate,17111.42,NEWUSER,421.45
ORD1038411,CUST20127,2024-10-07,47.0,Ahmedabad,Sports,Novel,2,788.87,29.77,COD,Cancelled,5.0,3.0,10.38,Mobile,Social,3626.43,WELCOME10,1108.05
ORD1029798,CUST94605,2024-08-05,25.0,Ahmedabad,Fashion,Organic Snacks,1,752.2,24.16,Credit Card,Delivered,,6.0,4.94,Mobile,Social,20377.34,SAVE20,570.47
ORD1096430,CUST53562,2025-12-04,31.0,Bengaluru,Sports,Smart Watch,2,399.39,0.5,UPI,Delivered,4.6,7.0,3.7,Mobile,Social,1185.59,FESTIVE,794.79
ORD1023554,CUST79568,2024-06-20,35.0,Lucknow,Grocery,Yoga Mat,1,2786.75,9.43,Credit Card,Delivered,4.0,3.0,6.01,Mobile,Organic,5596.25,NEWUSER,2523.96
ORD1021837,CUST44893,2024-06-08,38.0,Patna,Toys,Coffee Maker,2,1156.78,19.76,COD,Processing,4.2,2.0,,Mobile,Paid Search,748.25,NEWUSER,1856.4
ORD1026258,CUST22823,2024-07-10,25.0,Kolkata,Books,Coffee Maker,1,811.5,3.67,Credit Card,Delivered,3.2,4.0,3.74,Mobile,Organic,15323.81,SAVE20,781.72
ORD1028876,CUST16276,2024-07-29,38.0,Lucknow,Books,Face Serum,1,913.43,7.63,COD,Cancelled,3.0,2.0,16.12,Desktop,Direct,14712.55,FESTIVE,843.74
ORD1078979,CUST92216,2025-07-30,19.0,Chennai,Home & Kitchen,Smart Watch,5,231.05,7.59,COD ,Delivered,5.0, 10.0 ,11.3,Mobile,Affiliate,18726.15,NEWUSER,1067.57
ORD1095749,CUST40660,2025-11-29,22.0,Indore,Books,Bluetooth Speaker,3,362.98,26.4,Net Banking,Delivered,4.4,5.0,8.1,Mobile,Paid Search,1766.83,NEWUSER,801.46
ORD1017203,CUST69560,2024-05-05,23.0,Ahmedabad,Home & Kitchen,Novel,2,7872.15,25.67,Wallet,Delivered,4.1,6.0,12.22,Mobile,Affiliate,13083.41,NEWUSER,11702.74
ORD1017264,CUST26386,2024-05-06,30.0,Lucknow,Grocery,Yoga Mat,5,1070.42,14.45,Credit Card,Delivered,4.8,1.0,9.15,Mobile,Direct,9880.03,APP15, 4578.72 
ORD1062570,CUST19138,2025-04-01,42.0,Hyderabad,Books,Face Serum,2,1279.18,13.31,UPI,Shipped,4.7,2.0,10.29,Mobile,Email,7341.87,FESTIVE,2217.84
ORD1074626,CUST40329,2025-06-28,22.0,Hyderabad,Home & Kitchen,Organic Snacks,1,1135.47,9.17,COD,Delivered ,4.2,12.0,6.88,Mobile,Organic,₹22464.38,APP15,1031.35
ORD1031615,CUST11811,2024-08-18,42.0,Mumbai,Beauty,Smart Watch,1,4578.41,26.2,UPI,Processing,,6.0,3.37,Mobile,Organic,3170.2,APP15,3378.87
ORD1056239,CUST60630,2025-02-14,40.0,Ahmedabad,Books,Bluetooth Speaker,1,71.01,23.31,Debit Card,Shipped,4.0,6.0,14.54,Mobile,Email,7973.86,FESTIVE,54.46
ORD1045065,CUST40427,2024-11-24,105,Ahmedabad,Beauty,Bluetooth Speaker,1,560.29,9.33,Credit Card,Delivered,3.4,2.0,3.33,Desktop,Social,17175.32,SAVE20,508.01
ORD1054174,CUST32829,2025-01-30,30.0,Patna,Electronics,Novel,3,3056.68,7.55,Debit Card,Delivered,4.5,6.0,1.81,Desktop,Direct,1122.99,NONE,8477.7
ORD1043188,CUST73978,2024-11-11,18.0,Kolkata,Fashion,Wireless Headphones,3,1009.19,,Wallet,Delivered,4.6,1.0,53.36,Mobile,Organic,9783.54,NONE,2398.74
ORD1021914,CUST11169,2024-06-08,27.0,Kolkata,Books,Running Shoes,1,773.29,14.86,Net Banking,Processing,4.8,7.0,94.61,Mobile,Paid Search,7874.1,NONE,658.38
ORD1086395,CUST71998,2025-09-22,18.0,Bengaluru ,Grocery,Running Shoes,,606.93,18.36,UPI,Delivered,3.7,4.0,7.71,Mobile,Paid Search,1787.54,NEWUSER,495.5
ORD1070715,CUST69155,2025-05-31,22.0,Indore,Beauty,Coffee Maker,5,3418.61,8.38,UPI,Delivered,4.7,1.0,10.26,Mobile,Affiliate,674.64,,15660.65
ORD1090845,CUST88633,2025-10-25,38.0,Ahmedabad,Home & Kitchen,Novel,2,6582.93,1.99,Net Banking,Delivered,4.1,2.0,9.57,Mobile,Direct,2010.62,FESTIVE,12903.86
ORD1049765,CUST91511,2024-12-29,35.0,Hyderabad,Electronics,Running Shoes,1,1025.73,2.62,UPI,Shipped,4.2,4.0,3.91,Desktop,Email,3911.38,NONE,998.86
ORD1006537,CUST22798,2024-02-17,21.0,Lucknow,Fashion,Yoga Mat,3,4917.8,21.47,Credit Card,Delivered,4.5,2.0,10.09,Mobile,Social,3817.43,APP15,11585.85
ORD1043288,CUST32434,2024-11-12,30.0,Hyderabad,Books,Laptop Stand,2,693.13,16.06,Debit Card,Delivered,4.1,3.0,16.84,Tablet,Social,6670.76,WELCOME10,1163.63
ORD1059304,CUST36826,2025-03-08,30.0,Pune,Toys,Bluetooth Speaker,2,1514.08,3.33,Wallet,delivered,3.8,2.0,8.64,Mobile,Organic, 4728.03 ,SAVE20,2927.32
ORD1041887,CUST30503,2024-11-01,21.0,Pune,Grocery,Coffee Maker,1,2851.52,7.97,Credit Card,Processing,3.8,2.0,3.08,Mobile,Direct,12162.13,WELCOME10,2624.25
ORD1099053,CUST43525,2025-12-24,18.0,Pune,Sports,Bluetooth Speaker,3,462.43,8.16,UPI,Delivered,4.7,1.0,6.05,Mobile,Direct,2678.56,FESTIVE,1274.09
ORD1065083,CUST14143,2025-04-20,38.0,Mumbai,Toys,Smart Watch,1,7652.24,13.98,Credit Card,Delivered,3.0,8.0,64.71,Mobile,Organic,7208.96,WELCOME10,6582.46
ORD1009062,CUST33728,2024-03-07,36.0,Jaipur,Electronics,Organic Snacks,3,2257.75,0.16,Credit Card,Delivered,3.1,6.0,6.4,Desktop,Email,12043.24,NEWUSER,6762.41
ORD1059922,CUST92377,2025-03-13,35.0,Jaipur,Beauty,Running Shoes,1,338.52,10.56,UPI,return,3.2,2.0,5.52,Desktop,Social,1397.42,SAVE20,302.77
ORD1071058,CUST35695,2025-06-02,30.0,Hyderabad,Beauty,Organic Snacks,1,2508.27,37.75,Net Banking,Delivered,2.9,1.0,7.01,Tablet,Organic,1336.85,NEWUSER,1561.4
ORD1021191,CUST92315,2024-06-03,28.0,Mumbai,Sports,Wireless Headphones,1,1104.55,2.69,UPI,Delivered,4.1,1.0,13.09,Tablet,Direct,3142.9,NEWUSER, 1074.84 
ORD1007737,CUST59364,2024-02-26,28.0,Lucknow,Grocery,Running Shoes,,1312.16,8.92,Debit Card,Delivered,4.1,2.0,4.64,Mobile,Organic,6358.15,NEWUSER,2390.23
ORD1018879,CUST61855,2024-05-17,31.0,Jaipur,Books,Organic Snacks,2,254.15,7.3,Credit Card,Cancelled,4.2,1.0,15.2,Desktop,Direct,15268.85,WELCOME10,471.19
ORD1083472,CUST70555,2025-09-01,36.0,Ahmedabad,Home & Kitchen,Wireless Headphones,4,480.04,2.53,COD,Delivered,4.2,1.0,26.23,Mobile,Email, 3284.34 ,FESTIVE,1871.58
ORD1067717,CUST11890,2025-05-09,43.0,Mumbai,Books,Smart Watch,2,836.44,19.09,COD,Shipped,2.8,12.0,15.36,Mobile,Social,7981.85,APP15,1353.53
ORD1064647,CUST74319,2025-04-16,36.0,Patna,Home & Kitchen,Coffee Maker,2,443.31,0.88,COD,Delivered,4.1,5.0,5.66,Mobile,Affiliate,2240.96,NEWUSER,878.82
ORD1067029,CUST38716,2025-05-04,41.0,Lucknow,Toys,Novel,3,700.42,4.35,Credit Card,Delivered,3.3,,6.75,Mobile,Organic,2424.32,FESTIVE,2009.86
ORD1051261,CUST63867,2025-01-09,44.0,Mumbai,Fashion,Running Shoes,1,239.84,12.49,Credit Card,Delivered,4.6,8.0,7.14,Mobile,Social,79449.31,,209.88
ORD1003632,CUST14515,2024-01-27,25.0,Hyderabad,Sports,Yoga Mat,1,237.33,10.9,COD,Delivered,4.0,,3.72,Mobile,Affiliate,9097.49,NONE,211.46
ORD1029200,CUST82954,2024-08-01,40.0,Ahmedabad,Books,Wireless Headphones,2,191.28,5.72,UPI,Delivered,2.8,8.0,29.75,Mobile,Organic,19883.07,SAVE20,360.68
ORD1076250,CUST63144,2025-07-10,47.0,Kolkata,Electronics,Organic Snacks,1,244.35,9.86,Debit Card,Processing,5.0,3.0,15.84,Desktop,Social,4925.52,NEWUSER,220.26
ORD1060510,CUST17023,2025-03-17,35.0,Mumbai,Grocery,Yoga Mat,2,3689.74,20.27,UPI,Cancelled,1.8,6.0,8.26,Mobile,Email,1458.04,NONE,5883.66
ORD1091629,CUST50831,2025-10-30,21.0,Jaipur,electronics,Smart Watch,4,5292.87,16.79,Credit Card,Shipped,4.3,3.0,14.29,Mobile,Paid Search,4813.26,NEWUSER,17616.79
ORD1083648,CUST92893,2025-09-02,45.0,Hyderabad,Beauty,Coffee Maker,3,447.6,11.57,COD,Delivered,5.0,1.0,56.74,Mobile,Affiliate,4491.1,WELCOME10,1187.44
ORD1089194,CUST97500,2025-10-13,42.0,Kolkata,Sports,Yoga Mat,1,710.0,23.34,COD,Delivered,3.6,3.0,9.46,Mobile,Social,3389.98,NEWUSER,544.29
ORD1074439,CUST62052,2025-06-27,21.0,Hyderabad,Books,Yoga Mat,4,1549.32,22.15,Debit Card,Delivered,4.6,1.0,14.71,Mobile,Organic,7377.87,NONE,4824.58
ORD1093857,CUST86282,2025-11-16,24.0,Lucknow,Fashion,Wireless Headphones,1,866.68,21.64,UPI,Processing,3.1,4.0,3.44,Mobile,Organic,8093.78,APP15,679.13
ORD1083115,CUST91019,2025-08-29,30.0,Jaipur,Toys,Novel,,401.08,3.64,Wallet,Shipped,3.7,7.0,8.81,Mobile,Paid Search,352.48,FESTIVE,1159.44
ORD1083892,CUST45219,2025-09-04,32.0,Ahmedabad,Grocery,Laptop Stand,1,685.26,0.66,UPI,Delivered,5.0,2.0,7.23,MOBILE,Organic,19423.08,,680.74
ORD1062168,CUST85379,2025-03-29,24.0,Mumbai,Beauty,Running Shoes,1,1701.79,14.82,Wallet,Delivered,3.6,3.0,15.49,Mobile,Social,2770.41,NEWUSER,1449.58
ORD1095955,CUST47672,2025-12-01,50.0,Delhi,Fashion,Face Serum,3,6151.68,26.71,Debit Card,Delivered,2.5,5.0,2.6,Desktop,Social,8458.88,,13525.7
ORD1042074,CUST52550,2024-11-03,52.0,Kolkata,Toys,Smart Watch,2,2787.8,11.32,Debit Card,Delivered,5.0,8.0,4.6,Desktop,Affiliate,27388.52,SAVE20,4944.44
ORD1078505,CUST74868,2025-07-27,25.0,Lucknow,Books,Running Shoes,1,468.95,7.94,UPI,Delivered,4.5,1.0,31.47,Mobile,Direct,17981.14,NONE,431.72
ORD1015574,CUST72163,2024-04-23,28.0,Indore,Beauty,Coffee Maker,2,1122.68,42.41,Credit Card,Delivered,4.4,,7.1,Mobile,Organic,25160.37,APP15,1293.1
ORD1073892,CUST50677,2025-06-23,36.0,Patna,Fashion,Yoga Mat,1,801.45,31.16,COD ,Delivered,3.5,10.0,14.11,Mobile,Affiliate,13506.73,APP15,551.72
ORD1098066,CUST15827,2025-12-16,20.0,Delhi,Beauty,Coffee Maker,1,741.78,11.99,COD,Delivered,3.5,5.0,5.54,Mobile,Direct,6027.35,NONE,652.84
ORD1050740,CUST85152,,26.0,Ahmedabad,Sports,Laptop Stand,1,1084.54,13.87,Credit Card,Delivered,4.2,1.0,29.88,Mobile,Direct,2340.37,NONE,934.11
ORD1037743,CUST94710,2024-10-02,29.0,Jaipur,Sports,Laptop Stand,3,83.37,2.71,UPI,Delivered,4.4,3.0,10.72,Mobile,Direct,1287.2,SAVE20,243.33
ORD1018900,CUST98477,2024-05-17,61.0,Ahmedabad,Electronics,Bluetooth Speaker,1,1262.17,11.3,Credit Card,Returned,3.6,4.0,6.27,Desktop,Organic,2050.6,NEWUSER,1119.54
ORD1077907,CUST53719,2025-07-22,18.0,Ahmedabad,Toys,Laptop Stand,1,500.42,12.22,Credit Card,Processing,3.6,3.0,9.44,Mobile,Paid Search,3807.67,FESTIVE,439.27
ORD1029431,CUST45407,2024-08-02,25.0,Indore,Beauty,Yoga Mat,1,379.81,12.33,Debit Card,return,3.7,3.0,9.27,Desktop,Email,19758.2,WELCOME10,332.98
ORD1087198,CUST84063,2025-09-28,41.0,Indore,Fashion,Smart Watch,1,215.12,29.42,UPI,Cancelled,3.3,3.0,14.63,Mobile,Direct,16129.49,NONE,151.83
ORD1037780,CUST88982,2024-10-02,18.0,Patna,,Wireless Headphones,3,953.58,9.19,Debit Card,Delivered,5.0,1.0,21.15,Tablet,Affiliate,,APP15,2597.84
ORD1097676,CUST44579,2025-12-14,28.0,Hyderabad,Toys,Laptop Stand,1,905.92,16.76,UPI,Returned,4.3,2.0,20.87,Mobile,Social, 3659.31 ,FESTIVE,754.09
ORD1085671,CUST80094,2025-09-17,38.0,Jaipur,Beauty,Smart Watch,5,1072.89,13.68,Wallet,Delivered,3.5,3.0,4.1,Mobile,Email,,APP15,4630.59
ORD1066330,CUST67149,2025-04-29,37.0,Delhi,Fashion,Organic Snacks,2,577.99,7.52,COD,Delivered,5.0,1.0,5.82,Mobile,Direct,3284.92,,1069.05
ORD1043034,CUST51878,2024-11-10,45.0,Ahmedabad,Electronics,Laptop Stand,1,1345.15,1.34,UPI,Delivered,5.0,4.0,12.29,Mobile,Social,₹2149.64,SAVE20,1327.12
ORD1033601,CUST25581,2024-09-02,21.0,Patna,Electronics,Bluetooth Speaker,1,4860.07,2.94,NULL,Returned,3.8,7.0,3.71,Mobile,Direct,9192.94,SAVE20,4717.18
ORD1023956,CUST69645,2024-06-23,39.0,Lucknow,Beauty,Smart Watch,1,547.3,15.78,Net Banking,Delivered,4.3,4.0,11.17,Mobile,Paid Search,2387.25,NEWUSER,460.94
ORD1087325,CUST86778,2025-09-29,41.0,Patna,Books,Yoga Mat,1,2058.32,9.89,Credit Card,Shipped,4.1,1.0,26.34,Mobile,Affiliate,,WELCOME10,1854.75
ORD1076602,CUST78443,2025-07-13,40.0,Pune,Beauty,Coffee Maker,2,234.6,11.53,COD,Shipped,3.0,1.0,12.08,Desktop,Paid Search,9668.36,SAVE20,415.1
ORD1021779,CUST69728,2024-06-07,26.0,Pune,Home & Kitchen,Wireless Headphones,1,659.8,8.58,UPI,Delivered,3.6,3.0,6.59,Mobile,Organic,3735.6,SAVE20,603.19
ORD1055753,CUST89012,2025-02-11,22.0,Bengaluru,Home & Kitchen,Laptop Stand,1,655.5,7.17,Credit Card,Delivered,4.1,5.0,,Mobile,Organic,12479.26,WELCOME10,608.5
ORD1062834,CUST90532,2025-04-03,42.0,Kolkata,Fashion,Yoga Mat,154,2189.59,14.74,Debit Card,Shipped,4.2,11.0,2.85,Mobile,Direct,4021.82,NEWUSER,7467.38
ORD1097239,CUST99790,2025-12-10,23.0,Pune,Beauty,Wireless Headphones,2,319.03,6.07,Credit Card,Delivered,3.7,1.0,11.8,Desktop,Affiliate,8197.89,FESTIVE,599.33
ORD1043545,CUST45257,2024-11-13,33.0,Patna,Electronics,Novel,2,565.57,13.05,Net Banking,Shipped,4.0,2.0,14.12,Mobile,Organic ,2714.45,WELCOME10,983.53
ORD1007830,CUST57590,2024-02-27,53.0,Lucknow,Beauty,Bluetooth Speaker,1,1782.67,0.81,UPI,Delivered,5.0,1.0,20.78,Mobile,Social,2420.99,SAVE20,1768.23
ORD1027638,CUST16718,2024-07-20,23.0,Patna,not provided,Organic Snacks,1,873.59,5.34,Credit Card,Delivered,4.1,1.0,6.87,Tablet,Organic,4679.65,NEWUSER,826.94
ORD1003320,CUST71460,2024-01-25,18.0,Patna,Sports,Bluetooth Speaker,2,328.02,18.74,Net Banking,Delivered,3.7,10.0,27.8,Desktop,Organic,7203.59,NEWUSER,533.1
ORD1088596,CUST13457,2025-10-08,26.0,Bengaluru,Fashion,Face Serum,1,1365.47,14.34,Wallet,Processing,4.0,3.0,3.19,Mobile,Paid Search,,FESTIVE,1169.66
ORD1004295,CUST99949,2024-02-01,37.0,Pune,Home & Kitchen,Laptop Stand,1,401.25,22.63,UPI,Delivered,4.9,1.0,7.62,Mobile,Affiliate,1471.86,WELCOME10,310.45
ORD1077209,CUST17680,2025-07-17,36.0,Kolkata,Home & Kitchen,Laptop Stand,1,678.1,14.03,not provided,Delivered,5.0,2.0,23.51,Desktop,Direct,2783.62,APP15,582.96
ORD1005750,CUST99608,2024-02-11,36.0,Lucknow,Beauty,Coffee Maker,1,680.27,5.29,Net Banking,Delivered,3.2,2.0,7.37,Mobile,Organic,8930.1,NEWUSER,644.28
ORD1023028,CUST14473,2024-06-17,33.0,Bengaluru,Home&Kitchen,Novel,2,142.92,9.37,Credit Card,Delivered,4.3,7.0,3.09,MOBILE,Social,9165.79,WELCOME10,259.06
ORD1096697,CUST39170,2025-12-06,45.0,Chennai,Grocery,Running Shoes,1,786.0,4.1,Credit Card,Delivered,5.0,1.0,5.15,Mobile,Organic,1052.2,FESTIVE,753.77
ORD1002579,CUST26029,2024-01-19,46.0,Mumbai,Home & Kitchen,Laptop Stand,2,973.06,15.44,Credit Card,Delivered,4.1,4.0,2.74,Mobile,Affiliate,1705.62,WELCOME10,1645.64
ORD1092952,CUST31500,2025-11-09,20.0,Lucknow,Grocery,Wireless Headphones,1,1508.85,13.54,UPI,Delivered,2.2,2.0,4.09,Mobile,Affiliate,22553.52,NONE,1304.55
ORD1062863,CUST67226,2025-04-03,33.0,Kolkata,Beauty,Running Shoes,4,2790.52,14.19,Net Banking,Delivered,3.7,3.0,20.37,Tablet,Direct,3782.51,NEWUSER,9578.18
ORD1052122,CUST71946,2025-01-15,41.0,Patna,Electronics,Running Shoes,1,354.98,9.54,UPI,Delivered,4.3,2.0,,Mobile,Direct,14282.27,NONE,321.11
ORD1070319,CUST25314,2025-05-28,33.0,Ahmedabad,Grocery,Face Serum,1,1016.66,30.85,Wallet,Cancelled,4.3,1.0,4.53,pc,Organic,2628.57,WELCOME10,703.02
ORD1061167,CUST56869,2025-03-22,32.0,Jaipur,Grocery,Wireless Headphones,2,1016.57,11.89,NA,Processing,4.7,4.0,13.71,Mobile,Organic,363.74,FESTIVE,1791.4
ORD1012808,CUST76840,2024-04-03,40.0,Delhi,Sports,Coffee Maker,3,1338.96,16.89,UPI,Delivered,4.3,2.0,18.56,Mobile,Paid Search,5386.89,NONE,3338.43
ORD1019271,CUST73126,2024-05-20,31.0,Mumbai,Home & Kitchen,Wireless Headphones,2,2151.91,18.0,Wallet,Delivered,3.1,2.0,3.18,Mobile,Organic,3509.88,SAVE20,3529.13
ORD1083088,CUST98071,2025-08-29,43.0,Mumbai,Home & Kitchen,Coffee Maker,2,1432.1,14.02,Wallet,Delivered,4.2,4.0,10.22,Desktop,Paid Search,,NEWUSER,2462.64
ORD1021403,CUST62488,2024-06-05,31.0,Mumbai,Sports,Coffee Maker,1,1943.93,17.03,Debit Card,Delivered,4.3,3.0,18.93,Desktop,Paid Search,₹2886.56,NONE,1612.88
ORD1015504,CUST83245,2024-04-23,41.0,Ahmedabad,Toys,Organic Snacks,3,1810.54,2.84,Wallet,Delivered,4.4,4.0,9.2,Mobile,Organic,3759.65,WELCOME10,5277.36
ORD1088734,CUST76472,2025-10-09,,Hyderabad,Books,Face Serum,2,738.23,12.39%,Net Banking,Processing,3.4,6.0,6.3,Mobile,Organic,113123.8,FESTIVE,1293.53
ORD1052543,CUST77548,2025-01-18,42.0,Ahmedabad,Toys,Smart Watch,2,940.54,11.3,COD,Delivered,2.9,6.0,23.85,Mobile,Direct,119393.21,APP15,1668.52
ORD1088114,CUST64437,2025-10-05,39.0,Pune,NULL,Novel,1,611.81, 6.65 ,Net Banking,Delivered,3.4,2.0,5.23,Tablet,Direct,2411.61,APP15,
ORD1057277,CUST98182,2025-02-22,18.0,Mumbai,Books,Novel,3,36024.46,23.67,COD,Delivered,4.0,4.0,1.41,Mobile,Paid Search,815.85,NONE,82492.41
ORD1089652,CUST56439,2025-10-16,,Bengaluru,ELECTRONICS,Wireless Headphones,1,616.76,7.72,Credit Card,Shipped,4.3,7.0,23.49,Mobile,Direct,642.74,FESTIVE,
ORD1096022,CUST47298,2025-12-01,21.0,Pune,Electronics,Organic Snacks,1,679.76,7.07,Credit Card,Shipped,3.2,1.0,6.52,Desktop,Paid Search,17959.36,NEWUSER,631.7
ORD1039389,CUST85886,2024-10-14,39.0,Chennai,Toys,Organic Snacks,1,2121.58,33.11,COD,Processing,4.5,2.0,13.61,Mobile,Social,3622.28,NONE,1419.12
ORD1069946,CUST11490,2025-05-25,30.0,Chennai,Electronics,Organic Snacks,3,95.28,13.42,Credit Card,Delivered,4.4,4.0,15.38,Desktop,Organic,376.61,SAVE20,247.48
ORD1036459,CUST53144,2024-09-23,35.0,Pune,Home & Kitchen,Yoga Mat,1,3566.53,1.22,COD,Delivered,3.9,4.0,2.88,Mobile,Paid Search,5929.66,SAVE20,3523.02
ORD1083217,CUST11060,2025-08-30,, delhi,Home & Kitchen,Yoga Mat,2,1003.31,12.9,Wallet,Delivered,3.4,1.0,11.8,Mobile,Affiliate,4498.99,NONE,1747.77
ORD1014929,CUST75119,2024-04-18,27.0,Ahmedabad,Books,Bluetooth Speaker,1,1024.84,17.92,COD,Cancelled,4.0,7.0,15.74,Mobile,Paid Search,3734.9,NEWUSER,841.19
ORD1017884,CUST37356,2025/31/12,18.0,Pune,Grocery,Bluetooth Speaker,1,440.99,19.67,COD,DELIVERED,3.7,1.0,23.08,Mobile,Social,1047.95,NEWUSER,354.25
ORD1050510,CUST49284,2025-01-03,25.0,Lucknow,Electronics,Novel,3,3221.9,14.79,UPI,Delivered,3.3,6.0,3286,Mobile,Organic,1857.62,NONE,8236.14
ORD1016828,CUST89627,2024-05-02,18.0,Pune,Toys,Bluetooth Speaker,3,457.05,2.45,Credit Card,Delivered,4.3,4.0,7.78,Desktop,Direct,3177.55,APP15,1337.56
ORD1006743,CUST93898,2024-02-19,47.0,Pune,Toys,Organic Snacks,1,897.91,1.99,Credit Card,Delivered,2.9,3.0,17.52,Mobile,Organic,2261.77,FESTIVE,880.04
ORD1059306,CUST19504,2025-03-08,38.0,Ahmedabad,Sports,Running Shoes,1,3185.98,14.33,Wallet,Delivered,4.5,1.0,1.89,Desktop,Organic,4370.46,WELCOME10,2729.43
ORD1050424,CUST79129,2025-01-03,40.0,Indore, Electronics ,Bluetooth Speaker,2,325.37,7.9,Net Banking,Delivered,3.5,3.0,5.25,Desktop,Direct,11827.61,FESTIVE,599.33
ORD1070313,CUST33631,2025-05-28,42.0,Lucknow,Grocery,Laptop Stand,1,642.88,5.19,Credit Card,Delivered,4.2,2.0,30.43,Desktop,Paid Search,30612.68,NEWUSER,609.51
