,OrderId,CustomerId,OrderDate,Age,City,Category,ProductName,Quantity,UnitPrice,DiscountPct,PaymentMethod,OrderStatus,Rating,ShippingDays,DeliveryDistanceKM,Device,MarketingChannel,Spend90d,CouponCode,TotalAmount
1435,ORD1010237,CUST28028,2024-03-15,44.0,Chennai,Home & Kitchen,Novel,4.0,203.02,14.39,Wallet,Cancelled,3.8,5.0,3.15,pc,Organic,4406.52,NONE,695.22
1436,ORD1079376,CUST44697,2025-08-02,40.0,Indore,Home & Kitchen,Novel,1.0,3798.84,16.72,Net Banking,Delivered,4.3,3.0,10.98,Tablet,Email,4446.5,SAVE20,3163.67
1437,ORD1011160,CUST35791,2024-03-22,31.0,Pune,Home & Kitchen,Novel,1.0,347.91,1.8,COD,Delivered,5.0,3.0,12.55,Mobile,Paid Search,23607.54,WELCOME10,341.65
1438,ORD1084126,CUST29073,2025-09-06,30.0,Pune,Toys,Face Serum,1.0,574.65,5.68,COD,Returned,4.2,6.0,11.76,Mobile,Paid Search,3954.46,SAVE20,
1439,ORD1058227,CUST95478,2025-03-01,18.0,Ahmedabad,Electronics,Running Shoes,1.0,1838.28,15.94,Credit Card,Delivered,2.7,6.0,14.7,Mobile,Email,3509.72,NEWUSER,1545.26
1440,ORD1058986,CUST97383,2025-03-06,26.0,Indore,Books,Laptop Stand,2.0,2190.63,28.36,COD,Delivered,5.0,1.0,2.66,Mobile,Paid Search,2615.91,NEWUSER,3138.73
1441,ORD1086536,CUST87246,2025-09-23,32.0,Ahmedabad,Sports,Wireless Headphones,1.0,787.24,6.76,UPI,Delivered,3.8,6.0,1.98,Mobile,Organic,1229.5,WELCOME10,734.02
1442,ORD1049418,CUST18182,2024-12-26,30.0,Mumbai,Fashion,Laptop Stand,3.0,3356.59,3.32,Net Banking,Processing,3.7,4.0,33.47,Mobile,Social,6982.01,NEWUSER,9735.45
1443,ORD1065740,CUST91234,2025-04-24,32.0,Jaipur,Home & Kitchen,Yoga Mat,1.0,3742.37,4.39,Debit Card,Processing,5.0,6.0,4.23,Mobile,Affiliate,13869.85,APP15,3578.08
1444,ORD1051447,CUST42188,2025-01-10,42.0,Chennai,Books,Laptop Stand,3.0,2777.39,21.36,UPI ,CANCELLED ,3.5,2.0,9.78,Mobile,Direct,4481.74,FESTIVE,6552.42
1445,ORD1009358,CUST76841,2024-03-09,104.0,Lucknow,Electronics,Bluetooth Speaker,2.0,95.49,12.82,Net Banking,Delivered,3.0,3.0,9.24,Desktop,Organic,4048.3,SAVE20,166.5
1446,ORD1065271,CUST24046,2025-04-21,35.0,Jaipur,Books,Yoga Mat,1.0,415.03,24.28,UPI,Returned,5.0,2.0,8.48,Mobile,Paid Search,4561.22,FESTIVE,314.26
1447,ORD1040430,CUST81929,2024-10-22,34.0,Delhi,Home & Kitchen,Running Shoes,2.0,193.8,13.83,Wallet,Delivered,,9.0,13.94,Mobile,Social,5007.32,APP15,333.99
1448,ORD1003432,CUST65022,2024-01-26,29.0,Pune,Fashion,Organic Snacks,1.0,849.49,17.4,Debit Card,Delivered,5.0,1.0,2.33,Mobile,Paid Search,10801.45,APP15,701.68
1449,ORD1010703,CUST16803,2024-03-19,42.0,Bengaluru,Sports,Running Shoes,1.0,440.18,2.39,,Delivered,3.3,5.0,10.4,Desktop,Direct,1971.81,FESTIVE,429.66
1450,ORD1082133,CUST21405,2025-08-22,18.0,Mumbai,Sports,Laptop Stand,2.0,1608.39,10.65,Net Banking,Delivered,3.7,10.0,2.62,Mobile,Affiliate,942.74,APP15,2874.19
1451,ORD1008695,CUST87048,2024-03-04,38.0,Pune,Toys,Running Shoes,1.0,14464.45,21.46,Net Banking,Delivered,4.5,2.0,6.23,Mobile,organic,1689.71,,11360.38
1452,ORD1076933,CUST32853,2025-07-15,30.0,Chennai,Beauty,Organic Snacks,2.0,458.46,21.55,Credit Card,Delivered,3.5,1.0,17.46,Desktop,-,3781.74,WELCOME10,719.32
1453,ORD1077301,CUST19857,2025-07-18,43.0,Delhi,Beauty,Novel,1.0,578.09,17.12,UPI,Delivered,4.7,3.0,7.05,Mobile,Organic,19107.16,NONE,479.12
1454,ORD1011943,CUST74071,2024-03-28,31.0,Indore,Electronics,Face Serum,1.0,743.29,10.54,UPI,Processing,4.7,1.0,2.31,Mobile,Organic,7370.41,FESTIVE,664.95
1455,ORD1009101,CUST57945,2024-03-07,37.0,Chennai,Beauty,Coffee Maker,3.0,219.31,9.98,Net Banking,Delivered,3.8,121.0,2.08,Desktop,Direct,,WELCOME10,592.27
1456,ORD1038040,CUST57093,2024-10-04,24.0,Chennai,Toys,Novel,3.0,,17.94,Net Banking,Delivered,4.8,3.0,12.55,Desktop,Email,14271.91,SAVE20,988.76
1457,ORD1030698,CUST95914,2024-08-12,30.0,Lucknow,Toys,Novel,4.0,298.32,20.11,UPI,Delivered,2.5,6.0,5.59,Mobile,Direct,2947.18,FESTIVE,953.31
1458,ORD1021806,CUST48812,2024-06-08,34.0,Patna,Books,Smart Watch,2.0,560.53,5.03,Credit Card,Returned,,7.0,16.28,Mobile,Email,4677.7,SAVE20,1064.67
1459,ORD1008936,CUST58697,2024-03-06,18.0,Chennai,Fashion,Novel,2.0,722.32,22.69,UPI,Delivered,4.1,6.0,8.67,Mobile,Organic,1198.5,NEWUSER,1116.85
1460,ORD1070903,CUST92554,2025-06-01,26.0,Patna,Fashion,Novel,2.0,109.37,6.48,,Delivered,4.8,4.0,13.49,Mobile,Paid Search,2620.42,SAVE20,204.57
1461,ORD1063217,CUST37290,2025-04-06,36.0,Jaipur,Books,Bluetooth Speaker,3.0,369.37,19.36,Wallet,Delivered,3.4,7.0,6.74,Desktop,Organic,23900.37,WELCOME10,893.58
1462,ORD1092488,CUST87752,12-35-2024,20.0,Jaipur,Electronics,Coffee Maker,1.0,156.31,4.63,,Delivered,2.6,3.0,17.36,,Paid Search,63833.68,SAVE20,149.07
1463,ORD1051738,CUST53799,2025-01-12,18.0,Delhi,Sports,Face Serum,4.0,1462.57,5.32,COD,Shipped,3.9,2.0,10.05,Mobile,Organic,8221.0,NEWUSER,5539.05
1464,ORD1005222,CUST44176,2024-02-08,46.0,Mumbai,Fashion,Running Shoes,3.0,1229.14,0.23,Wallet,Delivered,5.0,2.0,2.77,Mobile,Social,14819.3,WELCOME10,3678.94
1465,ORD1027464,CUST45401,2024-07-19,41.0,Bengaluru,Fashion,Novel,2.0,209.72,14.49,Wallet,Delivered,4.7,4.0,11.89,Mobile,Organic,5589.27,FESTIVE,358.66
1466,ORD1032159,CUST64154,2024-08-22,28.0,Patna,Grocery,Organic Snacks,2.0,218.45,17.98,Credit Card,Shipped,3.2,2.0,3.38,Mobile,Organic,5969.22,NEWUSER,358.35
1467,ORD1032734,CUST78067,2024-08-26,28.0,,Fashion,Running Shoes,1.0,1149.85,,COD,Delivered,3.3,1.0,4.41,Desktop,Email,5069.4,FESTIVE,1055.22
1468,ORD1081064,CUST55451,2025-08-14,29.0,Patna,Fashion,Yoga Mat,1.0,1193.13,9.99,Wallet,Delivered,4.9,7.0,10.63,Mobile,Organic,2230.28,NEWUSER,1073.94
1469,ORD1010504,CUST12880,2024-03-17,39.0,Kolkata,Books,Laptop Stand,1.0,166.71,13.73,Wallet,Cancelled,3.2,1.0,6.31,Mobile,Organic,311.92,WELCOME10,143.82
1470,ORD1005432,CUST78116,2024-02-09,21.0,Ahmedabad,Grocery,Running Shoes,1.0,1483.54,22.02,Debit Card,Delivered,,2.0,11.41,Mobile,Social,4291.1,NONE,1156.86
1471,ORD1020953,CUST42645,2024-06-01,54.0,Mumbai,Grocery,Novel,2.0,2209.59,15.02,Credit Card,Delivered,3.7,1.0,,Desktop,Paid Search,5743.19,NONE,3755.42
1472,ORD1053960,CUST14516,2025-01-28,47.0,Hyderabad,Electronics,Bluetooth Speaker,1.0,5525.8,5.68,Credit Card,Shipped,4.5,11.0,19.68,Mobile,Organic,,APP15,5211.93
1473,ORD1036966,CUST70666,2024-09-26,25.0,Indore,Fashion,Organic Snacks,2.0,749.42,4.26,Net Banking,Delivered,4.2,3.0,2.66,Mobile,Social,8195.67,FESTIVE,1434.99
1474,ORD1056461,CUST90234,2025-02-16,22.0,Mumbai,Home & Kitchen,Wireless Headphones,1.0,344.86,12.09,UPI,Delivered,4.0,2.0,3.58,Desktop,Organic,29754.48,APP15,303.17
1475,ORD1023101,CUST99656,2024-06-17,25.0,Kolkata,Books,Running Shoes,1.0,450.81,9.89,Wallet,Delivered,4.3,1.0,10.41,Mobile,,6498.15,,406.22
1476,ORD1087907,CUST92860,2025-10-03,22.0,unknown,Fashion,Laptop Stand,1.0,1694.01,3.88,COD,Delivered,3.7,4.0,6.83,Mobile,Social,811.08,SAVE20,1628.28
1477,ORD1030916,CUST63080,2024-08-13,43.0,Pune,Fashion,Organic Snacks,2.0,5766.65,9.66,Credit Card,Shipped,3.9,2.0,0.5,Mobile,Email,1936.97,NONE,10419.18
1478,ORD1019066,CUST38123,2024-05-19,47.0,Bengaluru,Fashion,Coffee Maker,1.0,429.2,12.04,COD,Cancelled,3.2,1.0,19.71,Mobile,Social,2199.33,WELCOME10,377.52
1479,ORD1044537,CUST21229,2024-11-21,36.0,Lucknow,Electronics,Yoga Mat,1.0,1096.19,8.72,Debit Card,Shipped,3.7,3.0,3.31,Mobile,Affiliate,5352.38,SAVE20,1000.6
1481,ORD1064623,CUST44661,2025-04-16,34.0,Lucknow,Beauty,Organic Snacks,1.0,495.01,9.96,Credit Card,Delivered,4.3,5.0,6.11,Mobile,Direct,1339.22,WELCOME10,445.71
1482,ORD1070743,CUST24371,2025-05-31,32.0,Patna,Grocery,Organic Snacks,1.0,917.14,12.89,Credit Card,Delivered,4.3,8.0,1.85,Mobile,Paid Search,4252.2,NEWUSER,798.92
1483,ORD1059006,CUST95514,2025-03-06,42.0,Hyderabad,Toys,Organic Snacks,2.0,340.15,10.92,Debit Card,Returned ,4.0,1.0,100.0,Mobile,Paid Search,2783.31,NONE,606.01
1484,ORD1083416,CUST78629,2025-08-31,28.0,Indore,Electronics,Smart Watch,1.0,254.03,4.98,COD,Delivered,4.0,3.0,7.74,Desktop,Direct,834.05,APP15,241.38
1485,ORD1092356,CUST87386,2025-11-05,39.0,Indore,Beauty,Organic Snacks,2.0,77.94,18.95,Debit Card,Delivered,3.5,2.0,29.75,Mobile,Direct,102145.84,NONE,126.34
1486,ORD1065075,CUST32072,2025-04-20,32.0,Delhi,Beauty,Novel,1.0,370.13,16.78,Wallet,Delivered,4.1,5.0,5.06,Desktop,Organic,631.52,NONE,308.02
1487,ORD1081010,CUST10213,2025-08-14,32.0,Hyderabad,Grocery,Wireless Headphones,5.0,786.7,14.62,Wallet,Shipped,3.8,3.0,7.76,Mobile,Paid Search,4882.2,FESTIVE,3358.42
1488,ORD1005100,CUST41745,2024-02-07,23.0,Patna,Electronics,Laptop Stand,1.0,290.4,12.23,Credit Card,Shipped,4.1,2.0,8.43,Mobile,Affiliate,8706.06,WELCOME10,254.88
1489,ORD1035221,CUST28973,2024-09-14,24.0,Hyderabad,Beauty,Novel,1.0,1288.77,22.24,Wallet,Delivered,4.9,5.0,,Desktop,Affiliate,2218.46,WELCOME10,1002.15
1490,ORD1099432,CUST59110,2025-12-26,47.0,Pune,Beauty,Novel,1.0,788.61,21.85,Wallet,Delivered,3.0,8.0,15.65,Mobile,Social,13810.78,FESTIVE,616.3
1491,ORD1088278,CUST44536,2025-10-06,30.0,Hyderabad,Beauty,Yoga Mat,0.0,2337.63,2.6,COD,Shipped,3.2,6.0,6.97,Mobile,Organic,2671.56,WELCOME10,2276.85
1492,ORD1022375,CUST11574,2024-06-12,18.0,Jaipur,Beauty,Coffee Maker,2.0,714.42,16.02,UPI,Delivered,3.5,3.0,3.61,Mobile,Direct,1418.58,NEWUSER,1199.94
1493,ORD1083339,CUST32257,2025-08-31,37.0,Bengaluru,Fashion,Face Serum,1.0,4600.84,3.67,UPI,Delivered,4.0,3.0,6.44,Mobile,Organic,,NEWUSER,4431.99
1494,ORD1044919,CUST60595,2024-11-23,22.0,Jaipur,Toys,Face Serum,1.0,894.06,21.07,UPI,Delivered,4.7,3.0,4.9,Mobile,Organic,46826.94,NEWUSER,705.68
1495,ORD1068612,CUST46415,2025-05-15,26.0,Mumbai,Fashion,Coffee Maker,1.0,543.27,8.94,Wallet,Delivered,4.8,11.0,20.14,Mobile,Social,6930.46,NONE,494.7
1496,ORD1097340,CUST13828,2025-12-11,18.0,Mumbai,Sports,Coffee Maker,2.0,2378.84,9.89,UPI,Delivered,4.1,7.0,2.7,Mobile,Organic,3148.26,APP15,4287.15
1497,ORD1026823,CUST88921,2024-07-14,28.0,Indore,Fashion,Smart Watch,1.0,1801.5,8.23,Credit Card,Delivered,3.7,8.0,5.43,Mobile,Affiliate,85.02,WELCOME10,1653.24
1498,ORD1004935,CUST20457,2024-02-06,25.0,Indore,Grocery,Yoga Mat,5.0,580.39,11.15,Wallet,Shipped,,2.0,14.97,Mobile,Organic,29949.05,SAVE20,2578.38
1499,ORD1068304,CUST79984,2025-05-13,22.0,Ahmedabad,Sports,Novel,2.0,292.94,17.71,Net Banking,Delivered,3.3,7.0,4.77,Mobile,Organic,4447.27,,482.12
1500,ORD1046805,CUST21634,2024-12-07,27.0,Kolkata,Sports,Wireless Headphones,1.0,886.47,6.63,COD,Delivered,4.2,2.0,12.05,Mobile,Social,1057.79,FESTIVE,827.7
1501,ORD1075101,CUST13709,2025-07-02,40.0,Kolkata,Grocery,Bluetooth Speaker,1.0,1515.66,5.19,Net Banking,Delivered,4.4,5.0,3.81,Mobile,Email,6087.03,FESTIVE,1437.0
1502,ORD1092895,CUST81455,2025-11-09,25.0,Indore,Home & Kitchen,Bluetooth Speaker,1.0,213.66,14.05,Credit Card,Delivered,5.0,5.0,15.78,Mobile,Email,6336.48,SAVE20,183.64
1503,ORD1095696,CUST28620,2025-11-29,45.0,Jaipur,Books,Bluetooth Speaker,3.0,363.38,11.46,COD,Delivered,2.4,1.0,18.57,Mobile,Direct,2663.48,FESTIVE,965.21
1504,ORD1053150,CUST11968,2025-01-22,36.0,Patna,Books,Bluetooth Speaker,1.0,,5.34,COD,Processing,4.9,2.0,13.49,Desktop,Organic,2459.95,NEWUSER,1835.5
1505,ORD1017869,CUST99739,2024-05-10,21.0,Lucknow,Home & Kitchen,Wireless Headphones,3.0,1338.49,6.21,Net Banking,Returned,4.7,9.0,3.87,Mobile,Paid Search,,NONE,3766.11
1507,ORD1063102,CUST32862,2025-04-05,34.0,Kolkata,Beauty,Laptop Stand,2.0,120.73,7.32,Wallet,Delivered,5.0,2.0,7.56,Desktop,Affiliate,8795.81,FESTIVE,223.79
1508,ORD1038828,CUST10783,2024-10-10,29.0,Jaipur,Toys,Wireless Headphones,1.0,,8.27,UPI,Processing,4.0,13.0,24.1,Mobile,Direct,4491.21,FESTIVE,857.31
1509,ORD1042596,CUST49581,2024-11-06,26.0,Hyderabad,Electronics,Coffee Maker,1.0,1393.28,2.21,UPI,Delivered ,2.9,2.0,8.72,Desktop,Affiliate,1029.63,WELCOME10,1362.49
1510,ORD1018071,CUST38739,2024-05-11,33.0,Kolkata,Books,Novel,1.0,629.51,7.74,UPI,Returned,3.7,,5.79,Mobile,Direct,2606.53,SAVE20,580.79
1511,ORD1096723,CUST95466,2025-12-07,18.0,,Home & Kitchen,Wireless Headphones,1.0,2097.8,2.3,Credit Card,Shipped,3.8,1.0,5.67,Mobile,Organic,17536.16,WELCOME10,2049.55
1512,ORD1055144,CUST37105,2025-02-06,18.0,Indore,Fashion,Smart Watch,3.0,357.75,5.12,Net Banking,Delivered,4.9,4.0,18.66,Mobile,Affiliate,1477.79,FESTIVE,1018.3
1513,ORD1031631,CUST97829,2024-08-18,40.0,Pune,Grocery,Wireless Headphones,1.0,467.22,1.13,-,Processing,4.4,6.0,2.85,Desktop,Paid Search,7409.83,WELCOME10,461.94
1514,ORD1030461,CUST21474,2024-08-10,20.0,Lucknow,Grocery,Novel,1.0,1433.74,12.26,UPI,Shipped,4.0,3.0,14.06,Mobile,Paid Search,3026.41,SAVE20,1257.96
1515,ORD1060223,CUST41258,2025-03-15,24.0,Jaipur,Electronics,Organic Snacks,2.0,217.32,21.98,UPI,Delivered,3.6,3.0,10.51,Mobile ,Affiliate,1317.29,APP15,339.11
1516,ORD1094552,CUST95979,2025-11-21,23.0,Chennai,Electronics,Wireless Headphones,1.0,6269.64,17.11,Debit Card,Delivered,2.7,1.0,7.14,Mobile,,2172.38,FESTIVE,5196.9
1517,ORD1001356,CUST88094,2024-01-10,28.0,Indore,Sports,Running Shoes,2.0,239.62,12.64,Debit Card,Delivered,4.3,4.0,1.76,Desktop,Organic,31583.26,APP15,418.66
1518,ORD1037049,CUST20508,2024-09-27,25.0,unknown,Home&Kitchen,Bluetooth Speaker,2.0,1627.39,7.2,UPI,Delivered,3.4,3.0,41.47,Mobile,Email,13499.38,WELCOME10,3020.44
1519,ORD1092398,CUST85444,2025-11-05,41.0,Mumbai,Grocery,Bluetooth Speaker,2.0,407.33,10.37,COD,Cancelled,4.0,2.0,4.42,Mobile,Organic,10501.39,SAVE20,730.18
1520,ORD1058455,CUST43775,2025-03-02,32.0,Kolkata,Toys,Wireless Headphones,2.0,170.56,24.46,COD,Delivered,5.0,10.0,3.6,Mobile,Organic,6968.73,NEWUSER,257.68
1521,ORD1004179,CUST59109,2024-01-31,24.0,Bengaluru,Fashion,Wireless Headphones,1.0,709.71,19.52,UPI,Delivered,4.5,3.0,4.55,Mobile,Organic,4574.85,NONE,571.17
1522,ORD1085026,CUST70792,2025-09-12,19.0,Indore,Books,Yoga Mat,1.0,1167.56,4.84,Wallet,Delivered,4.1,5.0,6.13,Desktop,Social,17018.82,FESTIVE,1111.05
1523,ORD1016103,CUST85220,2024-04-27,23.0,Delhi,Sports,Wireless Headphones,3.0,68.21,2.51,Net Banking,Delivered,4.3,1.0,8.05,Mobile,Paid Search,31514.37,NEWUSER,199.49
1524,ORD1055152,CUST97171,2025-02-06,18.0,Jaipur,Toys,Smart Watch,1.0,1197.72,12.09,COD,Delivered,4.2,5.0,30.98,Mobile,Direct,11399.74,FESTIVE,1052.92
1525,ORD1000432,CUST18199,2024-01-04,31.0,Jaipur,Grocery,Face Serum,4.0,3888.82,3.91,UPI,Shipped,3.3,7.0,1.2,Mobile,Direct,2883.13,NEWUSER,14947.07
1526,ORD1009925,CUST33760,2024-03-13,40.0,Kolkata,Books,Laptop Stand,1.0,4942.52,9.79,Debit Card,Processing,4.2,2.0,4.38,Mobile,Direct,5081.16,NONE,4458.65
1527,ORD1032982,CUST61789,2024-08-28,42.0,Ahmedabad,Toys,Smart Watch,1.0,3810.18,18.95,COD,Delivered,3.8,3.0,3.6,Tablet,Social,2925.34,NEWUSER,3088.15
1528,ORD1040165,CUST40963,2024-10-20,45.0,Pune,Fashion,Coffee Maker,1.0,965.18,6.52,Debit Card,Cancelled,3.7,6.0,2.81,Desktop,Organic,2232.5,SAVE20,902.25
1529,ORD1079220,CUST29345,2025-08-01,38.0,Chennai,Grocery,Organic Snacks,1.0,834.8,19.96,COD,Delivered,3.9,3.0,3.56,Desktop,Organic,498.08,APP15,668.17
1530,ORD1016235,CUST15111,2024-04-28,33.0,Bengaluru,Electronics,Smart Watch,1.0,399.37,4.44,Net Banking,Delivered,4.8,6.0,1.23,Mobile,Direct,6880.98,APP15,381.64
1531,ORD1002905,CUST47821,2024-01-22,32.0,Hyderabad,Fashion,Bluetooth Speaker,2.0,414.56,9.25,Wallet,Shipped,4.3,110.0,3.53,Mobile,Direct,5378.02,APP15,752.43
1532,ORD1082909,CUST29081,2025-08-28,18.0,Delhi,Electronics,Running Shoes,1.0,1352.35,6.97,Wallet,Delivered,4.5,6.0,5.72,Mobile,Organic,2168.85,SAVE20,1258.09
1533,ORD1051107,CUST12818,2025-01-08,23.0,Kolkata,Home & Kitchen,Wireless Headphones,2.0,4746.29,18.25,Credit Card,Delivered,3.1,2.0,5.28,Desktop,Organic,1754.64,SAVE20,7760.18
1534,ORD1001319,CUST36821,2024-01-10,44.0,Chennai,Fashion,Laptop Stand,2.0,226.53,27.04,Wallet,Processing,4.4,,10.19,Desktop,Paid Search,20885.75,WELCOME10,330.55
1535,ORD1044621,CUST14247,2024-11-21,33.0,Kolkata,Home & Kitchen,Novel,1.0,5131.98,6.49,Debit Card,Processing,3.9,0.0,11.23,Mobile,Paid Search,8761.55,SAVE20,4798.91
1536,ORD1064813,CUST61639,2025-04-18,38.0,Patna,Home & Kitchen,Coffee Maker,2.0,2919.63,16.44,COD,Cancelled,3.5,2.0,7.24,Mobile,Affiliate,2666.58,APP15,4879.29
1537,ORD1091218,CUST74742,2025-10-27,37.0,Bengaluru,Home & Kitchen,Smart Watch,2.0,1189.38,4.86,Debit Card,Delivered,4.7,4.0,3.09,Mobile,Social,1677.16,SAVE20,2263.15
1538,ORD1059561,CUST97791,2025-03-10,52.0,Hyderabad,Grocery,Laptop Stand,1.0,682.62,32.25,Wallet,Delivered,5.0,2.0,3.29,Desktop,Email,4322.95,NEWUSER,462.48
1539,ORD1006522,CUST93344,2024-02-17,43.0,Jaipur,Home & Kitchen,Yoga Mat,1.0,288.09,9.08,Credit Card,Delivered,4.1,3.0,1.97,Desktop,Email,4055.9,NONE,261.93
1540,ORD1039905,CUST41210,2024-10-18,24.0,Ahmedabad,Fashion,Wireless Headphones,2.0,414.98,1.78,Debit Card,Cancelled,3.6,5.0,3.68,Mobile,Organic,62034.95,SAVE20,815.19
1541,ORD1015339,CUST81311,2024-04-21,21.0,Jaipur,Fashion,Face Serum,3.0,574.79,12.26,Debit Card,Processing,4.2,12.0,33.06,Mobile,Organic,1368.66,WELCOME10,1512.96
1542,ORD1020938,CUST68399,2024-06-01,34.0,Mumbai,Grocery,Novel,1.0,506.12,6.63,UPI,Processing,4.8,2.0,9.53,Mobile,Organic,,WELCOME10,472.56
1543,ORD1054318,CUST56633,2025-01-31,18.0,Lucknow,Electronics,Organic Snacks,4.0,1130.08,14.43,Credit Card,Delivered,4.7,2.0,5.18,Mobile,Paid Search,1688.91,SAVE20,3868.04
1544,ORD1027513,CUST79689,2024-07-19,24.0,Pune,Electronics,Bluetooth Speaker,1.0,201.65,9.73,Credit Card,Delivered,5.0,6.0,7.03,Mobile,Email,3574.48,NONE,182.03
1545,ORD1019371,CUST53719,2024-05-21,31.0,Indore,Electronics,Coffee Maker,4.0,529.63,23.92,Wallet,Delivered,3.7,8.0,19.38,Tablet,Organic,2451.42,SAVE20,1611.77
1546,ORD1079758,CUST77513,2025-08-05,32.0,Pune,Toys,Running Shoes,1.0,2654.2,22.57,Net Banking,Cancelled,3.2,11.0,45.37,Mobile,Affiliate,20637.17,APP15,2055.15
1547,ORD1089835,CUST93738,2025-10-17,31.0,Patna,Electronics,Smart Watch,1.0,2018.67,21.52,COD,,4.0,2.0,1.98,Mobile,Direct,963.37,SAVE20,1584.25
1548,ORD1076331,CUST61513,2025-07-11,29.0,Kolkata,Sports,Laptop Stand,5.0,568.21,5.16,COD,Delivered,4.5,6.0,5.03,Desktop,Affiliate,1999.85,,2694.45
1549,ORD1086750,CUST19171,2025-09-25,40.0,Lucknow,Toys,Running Shoes,4.0,522.42,15.72,Credit Card,Delivered,4.6,5.0,5.03,Mobile,Direct,3695.53,WELCOME10,1761.18
1550,ORD1010511,CUST54184,2024-03-17,37.0,Patna,Toys,Yoga Mat,1.0,1279.07,5.15,COD,Delivered,4.9,1.0,23.67,Mobile,Affiliate,747.04,APP15,1213.2
1551,ORD1077042,CUST31994,2025-07-16,50.0,Jaipur,Electronics,Running Shoes,3.0,943.13,13.93,Credit Card,Delivered,3.5,3.0,7.89,Mobile,Social,14243.56,NEWUSER,2435.26
1552,ORD1046758,CUST12257,2024-12-07,30.0,Chennai,Beauty,Bluetooth Speaker,1.0,2461.3,7.8,UPI,Shipped,4.6,,7.27,Mobile,Direct,1765.34,APP15,2269.32
1553,ORD1077125,CUST91760,2025-07-17,25.0,Indore,Beauty,Bluetooth Speaker,1.0,975.25,20.39,Debit Card,Cancelled,4.7,3.0,34.02,Mobile,Social,2949.82,NEWUSER,776.4
1554,ORD1017742,CUST90120,2024-05-09,39.0,Jaipur,Beauty,Smart Watch,1.0,1368.49,5.72,COD,Delivered,4.2,1.0,11.36,Mobile,Paid Search,18955.59,SAVE20,1290.21
1555,ORD1008318,CUST10527,2024-03-01,52.0,Delhi,Books,Laptop Stand,2.0,161.9,2.54,Net Banking,Delivered,4.6,10.0,21.25,Mobile,Direct,17197.34,NEWUSER,315.58
1556,ORD1054819,CUST43937,2025-02-04,35.0,Lucknow,Toys,Coffee Maker,2.0,416.45,16.72,Net Banking,Processing,4.2,3.0,4.56,Mobile,organic,3026.26,WELCOME10,693.64
1557,ORD1059050,CUST37233,2025-03-07,21.0,Patna,Toys,Coffee Maker,1.0,911.17,10.86,UPI,Delivered,4.5,3.0,17.72,Desktop,Direct,7924.89,,812.22
1558,ORD1085385,CUST68942,2025-09-15,42.0,Delhi,Sports,Yoga Mat,1.0,433.34,8.23,,Delivered,4.0,1.0,10.98,Desktop,Organic,4497.81,APP15,397.68
1559,ORD1049477,CUST81403,2024-12-27,47.0,Chennai,Fashion,Novel,1.0,135.41,12.22,UPI,Delivered,3.5,5.0,27.81,Desktop,Organic,1291.94,NEWUSER,118.86
1560,ORD1066544,CUST78176,2025-04-30,20.0,Indore,Fashion,Face Serum,1.0,54.17,10.8,Net Banking,Processing,3.1,1.0,30.49,Mobile,Organic,44787.95,FESTIVE,48.32
1561,ORD1011228,CUST91475,2024-03-22,37.0,Pune,Home & Kitchen,Wireless Headphones,4.0,147.51,9.72,UPI,Cancelled,3.9,1.0,26.97,,Affiliate,14989.05,WELCOME10,532.69
1562,ORD1044179,CUST15385,2024-11-18,23.0,Mumbai,Grocery,Coffee Maker,2.0,1278.47,16.37,Debit Card,Delivered,2.2,3.0,12.76,Mobile,Email,9606.98,NONE,2138.37
1563,ORD1013498,CUST65752,2024-04-08,40.0,Hyderabad,Sports,Smart Watch,1.0,2091.53,11.78,Net Banking,Delivered,3.6,9.0,5.72,Mobile,Direct,3839.64,APP15,1845.15
1564,ORD1083999,CUST90913,2025-09-05,32.0,Kolkata,Toys,Coffee Maker,3.0,231.57,15.43,Wallet,Delivered,2.6,2.0,11.44,Mobile,Direct,1697.01,SAVE20,587.52
1565,ORD1017543,CUST12598,2024-05-08,19.0,Lucknow,Toys,Bluetooth Speaker,2.0,303.42,11.95,UPI,Delivered,3.4,3.0,7.96,Mobile,Affiliate,4796.89,FESTIVE,534.32
1566,ORD1049562,CUST79668,2024-12-27,37.0,Pune,Toys,Wireless Headphones,1.0,611.83,9.45,UPI,Cancelled,3.6,4.0,14.28,Mobile,Affiliate,1545.31,APP15,554.01
1567,ORD1098876,CUST23037,2025-12-22,24.0,Patna,Sports,Smart Watch,1.0,754.12,10.27,COD,Returned ,,2.0,22.92,Mobile,Organic,16994.19,FESTIVE,676.67
1568,ORD1080629,CUST56582,2025-08-11,49.0,Delhi ,Fashion,Running Shoes,1.0,1375.28,1.36,COD,Delivered,4.3,3.0,27.25,Desktop,Paid Search,6860.8,FESTIVE,1356.58
1569,ORD1057973,CUST20270,2025-02-27,37.0,Bengaluru,Electronics,Organic Snacks,1.0,658.22,9.21,Net Banking,Delivered,3.5,2.0,10.33,Mobile,Organic,6787.73,FESTIVE,597.6
1570,ORD1096258,CUST21090,2025-12-03,52.0,Lucknow,Electronics,Laptop Stand,4.0,142.22,8.0,UPI,Delivered,5.0,10.0,19.32,Mobile,Affiliate,1670125.19,NEWUSER,523.37
